Elapsed Time (ms), Humidity (%)
17505113, 42.51
17507598, 42.51
17510082, 42.57
17512566, 42.51
17515051, 42.52
17517535, 42.53
17520020, 42.50
17522504, 42.53
17524988, 42.58
17527473, 42.50
17529957, 42.52
17532442, 42.51
17534926, 42.56
17537411, 42.55
17539895, 42.52
17542379, 42.54
17544864, 42.52
17547348, 42.51
17549833, 42.51
17552317, 42.50
17554801, 42.48
17557286, 42.55
17559770, 42.54
17562255, 42.53
17564739, 42.59
17567224, 42.53
17569708, 42.54
17572193, 42.51
17574677, 42.51
17577161, 42.58
17579646, 42.54
17582130, 42.53
17584615, 42.54
17587099, 42.59
17589584, 42.54
17592068, 42.55
17594552, 42.56
17597037, 42.52
17599521, 42.58
17602006, 42.53
17604490, 42.51
17606975, 42.51
17609459, 42.55
17611943, 42.50
17614428, 42.54
17616912, 42.58
17619397, 42.51
17621881, 42.53
17624366, 42.51
17626850, 42.53
17629335, 42.55
17631819, 42.53
17634303, 42.56
17636788, 42.52
17639272, 42.53
17641757, 42.53
17644241, 42.51
17646726, 42.55
17649210, 42.53
17651695, 42.53
17654179, 42.53
17656663, 42.49
17659148, 42.48
17661632, 42.52
17664117, 42.54
17666601, 42.56
17669086, 42.55
17671570, 42.56
17674054, 42.51
17676539, 42.51
17679023, 42.53
17681508, 42.57
17683992, 42.55
17686476, 42.52
17688961, 42.53
17691445, 42.50
17693930, 42.48
17696414, 42.51
17698899, 42.56
17701383, 42.56
17703868, 42.55
17706352, 42.55
17708836, 42.57
17711321, 42.58
17713805, 42.55
17716290, 42.57
17718774, 42.59
17721259, 42.62
17723743, 42.53
17726227, 42.58
17728712, 42.57
17731196, 42.53
17733681, 42.54
17736165, 42.58
17738650, 42.56
17741134, 42.56
17743619, 42.56
17746103, 42.56
17748588, 42.61
17751072, 42.51
17753556, 42.54
17756041, 42.59
17758525, 42.59
17761010, 42.57
17763494, 42.51
17765979, 42.45
17768463, 42.52
17770947, 42.50
17773432, 42.54
17775916, 42.56
17778401, 42.57
17780885, 42.55
17783370, 42.49
17785854, 42.51
17788338, 42.56
17790823, 42.57
17793307, 42.57
17795792, 42.51
17798276, 42.53
17800761, 42.54
17803245, 42.57
17805729, 42.47
17808214, 42.51
17810698, 42.55
17813183, 42.56
17815667, 42.58
17818152, 42.56
17820636, 42.53
17823121, 42.53
17825605, 42.56
17828090, 42.54
17830574, 42.58
17833059, 42.53
17835543, 42.53
17838028, 42.51
17840512, 42.52
17842996, 42.49
17845481, 42.49
17847965, 42.50
17850450, 42.55
17852934, 42.51
17855419, 42.52
17857903, 42.55
17860387, 42.52
17862872, 42.50
17865356, 42.57
17867841, 42.54
17870325, 42.50
17872810, 42.53
17875294, 42.50
17877778, 42.49
17880263, 42.50
17882747, 42.49
17885232, 42.51
17887716, 42.51
17890201, 42.49
17892685, 42.50
17895170, 42.50
17897654, 42.53
17900138, 42.50
17902623, 42.52
17905107, 42.48
17907592, 42.51
17910076, 42.52
17912561, 42.50
17915045, 42.55
17917530, 42.54
17920014, 42.54
17922499, 42.55
17924983, 42.50
17927468, 42.57
17929952, 42.54
17932436, 42.55
17934921, 42.54
17937405, 42.60
17939890, 42.56
17942375, 42.58
17944859, 42.55
17947343, 42.55
17949828, 42.55
17952312, 42.57
17954797, 42.55
17957281, 42.54
17959766, 42.53
17962250, 42.49
17964734, 42.51
17967219, 42.55
17969703, 42.55
17972188, 42.59
17974672, 42.51
17977157, 42.55
17979641, 42.57
17982126, 42.57
17984610, 42.55
17987095, 42.52
17989579, 42.52
17992063, 42.51
17994548, 42.55
17997032, 42.54
17999517, 42.49
18002001, 42.51
18004486, 42.61
18006970, 42.60
18009454, 42.60
18011939, 42.54
18014423, 42.48
18016908, 42.52
18019392, 42.55
18021877, 42.54
18024361, 42.55
18026845, 42.57
18029330, 42.58
18031815, 42.56
18034299, 42.55
18036784, 42.55
18039268, 42.54
18041752, 42.59
18044237, 42.57
18046721, 42.55
18049206, 42.59
18051690, 42.56
18054175, 42.55
18056659, 42.55
18059143, 42.56
18061628, 42.57
18064112, 42.58
18066597, 42.57
18069081, 42.58
18071566, 42.51
18074050, 42.54
18076535, 42.55
18079019, 42.51
18081503, 42.51
18083988, 42.53
18086472, 42.53
18088957, 42.54
18091441, 42.50
18093926, 42.48
18096410, 42.51
18098894, 42.49
18101379, 42.53
18103863, 42.54
18106348, 42.54
18108832, 42.58
18111317, 42.54
18113801, 42.54
18116285, 42.54
18118770, 42.51
18121254, 42.53
18123739, 42.55
18126223, 42.58
18128708, 42.54
18131192, 42.52
18133676, 42.56
18136161, 42.55
18138645, 42.59
18141130, 42.53
18143614, 42.57
18146099, 42.54
18148583, 42.56
18151067, 42.55
18153552, 42.59
18156036, 42.55
18158521, 42.60
18161006, 42.62
18163490, 42.56
18165974, 42.57
18168459, 42.55
18170943, 42.58
18173428, 42.58
18175912, 42.55
18178397, 42.55
18180881, 42.57
18183365, 42.53
18185850, 42.52
18188334, 42.51
18190819, 42.61
18193303, 42.59
18195788, 42.58
18198272, 42.60
18200756, 42.54
18203241, 42.56
18205725, 42.57
18208210, 42.58
18210694, 42.56
18213179, 42.57
18215663, 42.60
18218147, 42.58
18220632, 42.57
18223116, 42.60
18225601, 42.56
18228085, 42.62
18230570, 42.59
18233054, 42.57
18235538, 42.56
18238023, 42.60
18240507, 42.58
18242992, 42.62
18245476, 42.58
18247961, 42.54
18250445, 42.56
18252929, 42.59
18255414, 42.60
18257898, 42.58
18260383, 42.50
18262867, 42.59
18265352, 42.56
18267836, 42.51
18270320, 42.56
18272805, 42.60
18275289, 42.57
18277774, 42.62
18280258, 42.62
18282743, 42.60
18285227, 42.58
18287711, 42.60
18290196, 42.54
18292680, 42.60
18295165, 42.61
18297649, 42.56
18300134, 42.58
18302618, 42.58
18305103, 42.62
18307587, 42.60
18310072, 42.54
18312556, 42.58
18315041, 42.59
18317525, 42.57
18320010, 42.50
18322494, 42.52
18324978, 42.54
18327463, 42.57
18329947, 42.54
18332432, 42.52
18334916, 42.54
18337401, 42.57
18339885, 42.53
18342369, 42.53
18344854, 42.52
18347338, 42.51
18349823, 42.52
18352307, 42.55
18354792, 42.54
18357276, 42.55
18359760, 42.53
18362245, 42.56
18364729, 42.54
18367214, 42.51
18369698, 42.48
18372183, 42.47
18374667, 42.49
18377152, 42.49
18379636, 42.55
18382121, 42.56
18384605, 42.52
18387090, 42.56
18389574, 42.54
18392058, 42.54
18394543, 42.52
18397027, 42.56
18399512, 42.53
18401996, 42.50
18404481, 42.54
18406965, 42.54
18409449, 42.50
18411934, 42.52
18414418, 42.50
18416903, 42.52
18419387, 42.52
18421872, 42.52
18424356, 42.46
18426840, 42.52
18429325, 42.55
18431809, 42.52
18434294, 42.54
18436778, 42.51
18439263, 42.52
18441747, 42.55
18444231, 42.55
18446716, 42.54
18449200, 42.52
18451685, 42.52
18454169, 42.50
18456654, 42.58
18459138, 42.61
18461622, 42.59
18464107, 42.53
18466591, 42.57
18469076, 42.53
18471560, 42.52
18474045, 42.53
18476529, 42.55
18479013, 42.56
18481498, 42.60
18483982, 42.56
18486467, 42.53
18488951, 42.47
18491435, 42.56
18493920, 42.52
18496404, 42.56
18498889, 42.56
18501373, 42.55
18503858, 42.57
18506342, 42.58
18508827, 42.53
18511311, 42.57
18513795, 42.57
18516280, 42.56
18518764, 42.56
18521249, 42.60
18523733, 42.57
18526218, 42.58
18528702, 42.59
18531187, 42.58
18533671, 42.56
18536156, 42.54
18538640, 42.53
18541125, 42.56
18543609, 42.52
18546094, 42.53
18548578, 42.56
18551062, 42.53
18553547, 42.52
18556031, 42.56
18558516, 42.55
18561000, 42.53
18563485, 42.55
18565969, 42.50
18568453, 42.58
18570938, 42.56
18573422, 42.58
18575907, 42.54
18578391, 42.52
18580876, 42.54
18583360, 42.57
18585844, 42.54
18588329, 42.59
18590813, 42.59
18593298, 42.55
18595782, 42.59
18598267, 42.50
18600751, 42.59
18603235, 42.57
18605720, 42.59
18608204, 42.54
18610689, 42.60
18613173, 42.58
18615658, 42.58
18618142, 42.53
18620626, 42.58
18623111, 42.57
18625596, 42.57
18628080, 42.58
18630565, 42.56
18633049, 42.57
18635533, 42.55
18638018, 42.56
18640502, 42.53
18642987, 42.53
18645471, 42.53
18647956, 42.57
18650440, 42.54
18652924, 42.54
18655409, 42.57
18657893, 42.62
18660378, 42.64
18662862, 42.64
18665347, 42.59
18667831, 42.60
18670316, 42.60
18672800, 42.57
18675284, 42.61
18677769, 42.55
18680253, 42.54
18682738, 42.58
18685222, 42.58
18687707, 42.61
18690191, 42.56
18692676, 42.58
18695160, 42.55
18697644, 42.57
18700129, 42.57
18702613, 42.59
18705098, 42.55
18707582, 42.53
18710066, 42.55
18712551, 42.54
18715035, 42.55
18717520, 42.51
18720004, 42.64
18722489, 42.57
18724973, 42.61
18727457, 42.63
18729942, 42.57
18732426, 42.52
18734911, 42.57
18737395, 42.55
18739880, 42.55
18742364, 42.53
18744849, 42.53
18747333, 42.51
18749817, 42.54
18752302, 42.54
18754786, 42.56
18757271, 42.54
18759756, 42.57
18762240, 42.52
18764724, 42.51
18767209, 42.56
18769693, 42.60
18772178, 42.54
18774662, 42.58
18777146, 42.58
18779631, 42.56
18782115, 42.56
18784600, 42.56
18787084, 42.58
18789569, 42.55
18792053, 42.57
18794538, 42.57
18797022, 42.57
18799506, 42.59
18801991, 42.57
18804475, 42.60
18806960, 42.58
18809444, 42.57
18811929, 42.59
18814413, 42.59
18816898, 42.56
18819382, 42.58
18821867, 42.53
18824351, 42.55
18826835, 42.57
18829320, 42.60
18831804, 42.63
18834289, 42.57
18836773, 42.61
18839258, 42.58
18841742, 42.59
18844226, 42.59
18846711, 42.55
18849195, 42.59
18851680, 42.56
18854164, 42.54
18856649, 42.57
18859133, 42.56
18861617, 42.56
18864102, 42.61
18866586, 42.57
18869071, 42.55
18871555, 42.56
18874040, 42.56
18876524, 42.51
18879009, 42.58
18881493, 42.61
18883978, 42.54
18886462, 42.55
18888946, 42.59
18891431, 42.62
18893915, 42.61
18896400, 42.59
18898884, 42.60
18901369, 42.58
18903853, 42.62
18906337, 42.59
18908822, 42.58
18911306, 42.62
18913791, 42.62
18916275, 42.64
18918760, 42.59
18921244, 42.61
18923729, 42.60
18926213, 42.60
18928697, 42.56
18931182, 42.55
18933666, 42.61
18936151, 42.61
18938635, 42.61
18941120, 42.61
18943604, 42.58
18946088, 42.61
18948573, 42.60
18951057, 42.58
18953542, 42.60
18956026, 42.60
18958511, 42.53
18960995, 42.55
18963479, 42.59
18965964, 42.58
18968448, 42.57
18970933, 42.57
18973417, 42.62
18975902, 42.58
18978386, 42.56
18980870, 42.59
18983355, 42.58
18985839, 42.59
18988324, 42.56
18990808, 42.56
18993293, 42.55
18995777, 42.60
18998262, 42.49
19000746, 42.49
19003230, 42.55
19005715, 42.52
19008199, 42.51
19010684, 42.52
19013168, 42.56
19015653, 42.53
19018137, 42.54
19020621, 42.57
19023106, 42.55
19025590, 42.53
19028075, 42.54
19030559, 42.56
19033044, 42.59
19035528, 42.56
19038012, 42.62
19040497, 42.57
19042981, 42.62
19045466, 42.60
19047950, 42.58
19050435, 42.55
19052919, 42.55
19055404, 42.55
19057888, 42.53
19060373, 42.53
19062857, 42.56
19065342, 42.53
19067826, 42.55
19070310, 42.49
19072795, 42.51
19075279, 42.52
19077764, 42.51
19080248, 42.49
19082733, 42.51
19085217, 42.52
19087701, 42.51
19090186, 42.52
19092670, 42.55
19095155, 42.50
19097639, 42.53
19100124, 42.54
19102608, 42.58
19105092, 42.53
19107577, 42.57
19110061, 42.57
19112546, 42.55
19115030, 42.59
19117515, 42.57
19119999, 42.58
19122484, 42.55
19124968, 42.56
19127452, 42.58
19129937, 42.56
19132421, 42.51
19134906, 42.53
19137390, 42.54
19139875, 42.50
19142359, 42.57
19144844, 42.55
19147328, 42.55
19149812, 42.57
19152297, 42.54
19154782, 42.58
19157266, 42.56
19159751, 42.55
19162235, 42.59
19164719, 42.55
19167204, 42.56
19169688, 42.56
19172173, 42.62
19174657, 42.55
19177142, 42.56
19179626, 42.57
19182110, 42.57
19184595, 42.49
19187079, 42.48
19189564, 42.53
19192048, 42.57
19194533, 42.54
19197017, 42.50
19199501, 42.51
19201986, 42.53
19204470, 42.56
19206955, 42.52
19209439, 42.54
19211924, 42.52
19214408, 42.55
19216892, 42.56
19219377, 42.57
19221861, 42.54
19224346, 42.57
19226830, 42.61
19229315, 42.57
19231799, 42.54
19234284, 42.53
19236768, 42.57
19239252, 42.53
19241737, 42.53
19244221, 42.54
19246706, 42.56
19249190, 42.55
19251675, 42.58
19254159, 42.57
19256643, 42.57
19259128, 42.55
19261612, 42.57
19264097, 42.55
19266581, 42.54
19269066, 42.51
19271550, 42.56
19274034, 42.59
19276519, 42.56
19279003, 42.59
19281488, 42.59
19283972, 42.53
19286457, 42.52
19288941, 42.52
19291426, 42.54
19293910, 42.54
19296394, 42.51
19298879, 42.56
19301363, 42.53
19303848, 42.57
19306332, 42.56
19308817, 42.55
19311301, 42.60
19313785, 42.54
19316270, 42.54
19318754, 42.55
19321239, 42.59
19323723, 42.56
19326208, 42.56
19328692, 42.55
19331177, 42.55
19333661, 42.55
19336145, 42.53
19338630, 42.53
19341114, 42.51
19343599, 42.53
19346083, 42.51
19348567, 42.48
19351052, 42.52
19353536, 42.51
19356021, 42.53
19358505, 42.49
19360990, 42.58
19363474, 42.57
19365958, 42.56
19368443, 42.61
19370927, 42.57
19373412, 42.57
19375896, 42.58
19378381, 42.53
19380865, 42.55
19383349, 42.55
19385834, 42.55
19388318, 42.52
19390803, 42.57
19393287, 42.53
19395772, 42.56
19398256, 42.52
19400741, 42.55
19403225, 42.56
19405709, 42.55
19408194, 42.55
19410678, 42.57
19413163, 42.56
19415647, 42.55
19418132, 42.56
19420616, 42.50
19423100, 42.58
19425585, 42.58
19428069, 42.61
19430554, 42.61
19433038, 42.56
19435523, 42.55
19438007, 42.54
19440491, 42.58
19442976, 42.53
19445460, 42.56
19447945, 42.54
19450429, 42.54
19452914, 42.54
19455398, 42.56
19457882, 42.57
19460367, 42.56
19462851, 42.58
19465336, 42.54
19467820, 42.55
19470305, 42.53
19472789, 42.56
19475273, 42.51
19477758, 42.55
19480242, 42.54
19482727, 42.50
19485211, 42.55
19487696, 42.57
19490180, 42.53
19492665, 42.56
19495149, 42.54
19497633, 42.58
19500118, 42.56
19502602, 42.56
19505087, 42.59
19507571, 42.60
19510056, 42.61
19512540, 42.54
19515024, 42.54
19517509, 42.57
19519993, 42.54
19522478, 42.57
19524962, 42.52
19527447, 42.53
19529931, 42.53
19532415, 42.55
19534900, 42.56
19537384, 42.53
19539869, 42.56
19542353, 42.49
19544838, 42.54
19547322, 42.53
19549806, 42.56
19552291, 42.52
19554775, 42.54
19557260, 42.57
19559744, 42.57
19562229, 42.57
19564713, 42.57
19567197, 42.61
19569682, 42.61
19572166, 42.58
19574651, 42.59
19577135, 42.56
19579619, 42.59
19582104, 42.58
19584588, 42.61
19587073, 42.61
19589557, 42.59
19592042, 42.61
19594526, 42.61
19597011, 42.60
19599495, 42.59
19601980, 42.55
19604464, 42.58
19606949, 42.55
19609433, 42.61
19611918, 42.61
19614402, 42.58
19616887, 42.59
19619371, 42.61
19621856, 42.58
19624340, 42.62
19626825, 42.61
19629309, 42.59
19631793, 42.58
19634278, 42.55
19636762, 42.59
19639247, 42.60
19641731, 42.60
19644216, 42.59
19646700, 42.56
19649184, 42.56
19651669, 42.58
19654153, 42.57
19656638, 42.58
19659122, 42.57
19661607, 42.50
19664091, 42.56
19666575, 42.57
19669060, 42.50
19671544, 42.56
19674029, 42.56
19676513, 42.53
19678998, 42.60
19681482, 42.54
19683966, 42.60
19686451, 42.49
19688935, 42.55
19691420, 42.51
19693904, 42.51
19696389, 42.56
19698873, 42.61
19701357, 42.60
19703842, 42.61
19706326, 42.61
19708811, 42.61
19711295, 42.53
19713780, 42.60
19716264, 42.60
19718748, 42.54
19721233, 42.57
19723717, 42.59
19726202, 42.57
19728686, 42.57
19731171, 42.58
19733655, 42.63
19736139, 42.58
19738624, 42.59
19741108, 42.58
19743593, 42.61
19746077, 42.57
19748562, 42.57
19751046, 42.58
19753531, 42.56
19756015, 42.56
19758499, 42.57
19760984, 42.58
19763468, 42.60
19765953, 42.64
19768437, 42.56
19770922, 42.58
19773406, 42.62
19775890, 42.57
19778375, 42.61
19780859, 42.64
19783344, 42.65
19785828, 42.62
19788313, 42.63
19790797, 42.65
19793281, 42.66
19795766, 42.60
19798250, 42.58
19800735, 42.58
19803219, 42.62
19805704, 42.61
19808188, 42.59
19810673, 42.58
19813157, 42.64
19815641, 42.60
19818126, 42.62
19820610, 42.64
19823095, 42.63
19825579, 42.61
19828064, 42.64
19830548, 42.67
19833032, 42.59
19835517, 42.60
19838001, 42.64
19840486, 42.62
19842970, 42.58
19845455, 42.56
19847939, 42.60
19850423, 42.64
19852908, 42.57
19855393, 42.62
19857877, 42.58
19860362, 42.61
19862846, 42.59
19865330, 42.58
19867815, 42.62
19870299, 42.59
19872784, 42.57
19875268, 42.58
19877753, 42.54
19880237, 42.59
19882721, 42.59
19885206, 42.57
19887690, 42.58
19890175, 42.56
19892659, 42.56
19895144, 42.54
19897628, 42.56
19900112, 42.51
19902597, 42.58
19905081, 42.60
19907566, 42.56
19910050, 42.54
19912535, 42.52
19915019, 42.49
19917504, 42.54
19919988, 42.55
19922472, 42.55
19924957, 42.59
19927442, 42.57
19929926, 42.56
19932411, 42.51
19934895, 42.61
19937379, 42.62
19939864, 42.57
19942348, 42.56
19944833, 42.55
19947317, 42.59
19949802, 42.55
19952286, 42.55
19954770, 42.55
19957255, 42.56
19959740, 42.56
19962224, 42.59
19964709, 42.59
19967193, 42.60
19969677, 42.61
19972162, 42.59
19974646, 42.58
19977131, 42.60
19979615, 42.59
19982100, 42.57
19984584, 42.56
19987068, 42.59
19989553, 42.59
19992037, 42.54
19994522, 42.57
19997006, 42.55
19999491, 42.57
20001975, 42.57
20004460, 42.57
20006944, 42.57
20009428, 42.56
20011913, 42.57
20014397, 42.59
20016882, 42.54
20019366, 42.53
20021851, 42.54
20024335, 42.57
20026819, 42.59
20029304, 42.57
20031788, 42.57
20034273, 42.56
20036757, 42.55
20039242, 42.55
20041726, 42.56
20044210, 42.58
20046695, 42.58
20049179, 42.56
20051664, 42.57
20054148, 42.55
20056633, 42.53
20059117, 42.56
20061601, 42.55
20064086, 42.59
20066570, 42.58
20069055, 42.53
20071539, 42.58
20074024, 42.58
20076508, 42.54
20078992, 42.57
20081477, 42.59
20083962, 42.61
20086446, 42.56
20088931, 42.52
20091415, 42.55
20093899, 42.57
20096384, 42.52
20098868, 42.60
20101353, 42.56
20103837, 42.57
20106322, 42.55
20108806, 42.57
20111291, 42.55
20113775, 42.62
20116259, 42.60
20118744, 42.64
20121228, 42.64
20123713, 42.61
20126197, 42.60
20128681, 42.58
20131166, 42.60
20133650, 42.60
20136135, 42.60
20138619, 42.64
20141104, 42.61
20143588, 42.63
20146072, 42.60
20148557, 42.60
20151041, 42.60
20153526, 42.63
20156010, 42.62
20158495, 42.61
20160979, 42.61
20163463, 42.56
20165948, 42.60
20168432, 42.58
20170917, 42.57
20173401, 42.59
20175886, 42.56
20178370, 42.58
20180855, 42.58
20183339, 42.60
20185823, 42.59
20188308, 42.58
20190792, 42.62
20193277, 42.62
20195761, 42.60
20198246, 42.61
20200730, 42.63
20203214, 42.60
20205699, 42.56
20208183, 42.55
20210668, 42.58
20213152, 42.58
20215636, 42.64
20218121, 42.60
20220605, 42.65
20223090, 42.59
